customer_id,mean_reviews_per_week,total_reviews,avg_sim,unique_products,unique_product_parents,mean_start_rating,count_neg,count_pos,mean_score_neg,mean_score_pos,percentage_of_links,percentage_of_emails,percentage_of_reviews_from_vine,percentage_of_verified,is_main_sentiment_positive,is_fraud,fraud_pred
31593270,2,2,0.8333333333,2,2,5,0,2,0,0.998791367,0,0,0,1,1,0,0.76
20610908,1,2,0.05882352941,2,2,4.5,0,2,0,0.9671952425,0,0,0,1,1,0,0
13274766,3,3,0.3913043478,3,3,5,0,3,0,0.9960151517,0,0,0,1,1,0,0.37
49617172,2,2,0.3181818182,2,2,3.5,1,1,0.026472189,0.99432075,0,0,0,1,0,0,0
20769854,1,2,0.1034482759,2,2,5,1,1,0.000676979,0.953508258,0,0,0,1,0,0,0
13904839,1,2,0.04,2,2,4,1,1,0.003681504,0.995765209,0,0,0,1,0,0,0
48850163,1,2,0.06578947368,2,2,3,1,1,0.004165995,0.753223121,0,0,0,1,0,0,0
43414379,2,2,0.01538461538,2,2,3.5,2,0,0.0090518655,0,0,0,0,1,0,0,0
25528001,2,2,1,2,2,2,2,0,0.011492684,0,0,0,0,1,0,1,0.91
17884017,2,2,0.1,2,2,4.5,1,1,0.15668942,0.979673505,0,0,0,1,0,0,0
12936209,2,2,0,2,2,5,2,0,0.011191438,0,0,0,0,1,0,0,0
13134996,1,2,0,2,2,1.5,2,0,0.003209042,0,0,0,0,1,0,0,0
34103458,1,2,0.7536945813,2,2,5,1,1,0.024270913,0.824267149,0,0,0,0,0,0,0.09
5891035,2,2,0.1470588235,2,2,5,1,1,0.39319849,0.998339772,0,0,0,1,0,0,0
31709353,1,2,0.05263157895,2,2,5,2,0,0.0677129345,0,0,0,0,1,0,0,0
19193609,1.5,3,0.0303030303,3,3,4.666666667,1,2,0.019742176,0.87090072,0,0,0,0.67,1,0,0.01
29393904,1,2,0.04761904762,2,2,4.5,1,1,0.015906967,0.946928203,0,0,0,1,0,0,0
17798326,1,2,0,2,2,4.5,2,0,0.1509312675,0,0,0,0,0.5,0,0,0
19026150,1,2,0.09417040359,2,2,4.5,2,0,0.0098298865,0,0,0,0,0.5,0,0,0
41339918,2,2,0.08333333333,2,2,5,1,1,0.001887127,0.998660445,0,0,0,1,0,0,0
47686634,1,2,0.01298701299,2,2,5,2,0,0.015321266,0,0,0,0,1,0,0,0
26118319,1,2,0.1176470588,2,2,4,1,1,0.049832866,0.999851108,0,0,0,1,0,0,0
38682775,1,2,0.06896551724,2,2,4.5,2,0,0.0344933995,0,0,0,0,1,0,0,0
20747256,2,2,0.0487804878,2,2,5,1,1,0.044817336,0.896058261,0,0,0,1,0,0,0
45886981,1,2,0.07692307692,2,2,3.5,1,1,0.000686797,0.992447495,0,0,0,1,0,0,0
16870110,1,2,0,2,2,4,1,1,0.005014006,0.99844116,0,0,0,1,0,0,0
14527960,1,2,0.05187319885,2,2,5,2,0,0.0140152315,0,0,0,0,0.5,0,0,0
10494577,1,2,0.04545454545,2,2,3.5,2,0,0.0024127535,0,0,0,0,1,0,0,0
22000882,2,2,0.07476635514,2,2,5,0,2,0,0.87670058,0,0,0,1,1,0,0.01
31620111,1,2,0.05,2,2,3,2,0,0.00868866,0,0,0,0,1,0,0,0
43667788,1,2,0,2,2,3,1,1,0.030213457,0.994058132,0,0,0,1,0,0,0
40122208,1,2,0.03984063745,2,2,4,2,0,0.019893542,0,0,0,0,1,0,0,0
13515948,1,2,0.06766917293,2,2,4,2,0,0.005291317,0,0,0,0,1,0,0,0
11457068,1,2,0.0875,2,2,5,0,2,0,0.992941648,0,0,0,0.5,1,0,0
36831518,2,2,0,2,2,4,0,2,0,0.976937473,0,0,0,1,1,0,0.01
9025358,2,2,0.1578947368,2,2,4.5,1,1,0.01044949,0.995403528,0,0,0,1,0,0,0
42231744,1,3,0.0202020202,3,3,2.333333333,3,0,0.003427334667,0,0.33,0,0,1,0,0,0
23216332,2,2,1,2,2,4,2,0,0.002571163,0,0,0,0,1,0,0,0.41
17912370,1,2,0.1315789474,2,2,5,0,2,0,0.895157069,0,0,0,1,1,0,0
46544558,2,2,0,2,2,4,1,1,0.063999079,0.999884605,0,0,0,1,0,0,0.01
9303199,2,2,0.06493506494,2,2,5,0,2,0,0.8065887095,0,0,0,1,1,0,0
17358753,2,2,0,2,2,2,2,0,0.001466969,0,0,0,0,1,0,0,0.03
13074134,2,2,0.7272727273,2,2,5,0,2,0,0.9985518455,0,0,0,1,1,1,0.94
50519937,1,2,0.05607476636,2,2,4,1,1,0.035743278,0.989424706,0,0,0,1,0,0,0
45920473,1,2,0.01612903226,2,2,4.5,1,1,0.06113942,0.999533176,0,0,0,1,0,0,0
28395352,2,2,0.05769230769,2,2,5,0,2,0,0.993260264,0,0,0,1,1,0,0.01
43712791,1,2,0.03773584906,2,2,3,1,1,0.004340877,0.994851053,0,0,0,1,0,0,0
22906172,1,2,0.05,2,2,4,1,1,0.00567032,0.999585927,0,0,0,1,0,0,0
25497614,1,2,0.1379310345,2,2,5,0,2,0,0.989122033,0,0,0,1,1,0,0
7095631,1,2,0.09677419355,2,2,5,1,1,0.042665172,0.997151732,0,0,0,1,0,0,0
50509961,1,2,0,2,2,4.5,2,0,0.0332642425,0,0,0,0,1,0,0,0
8594917,2,2,0.7179487179,2,2,5,1,1,0.217533544,0.998126924,0,0,0,1,0,1,0.57
17021333,1.5,3,0.02453102453,3,3,5,2,1,0.0095855505,0.984906256,0,0,0,1,0,0,0
32967127,1,2,0,2,2,5,2,0,0.0458471755,0,0,0,0,0,0,0,0.01
15290117,1.333333333,4,0.1145878416,4,4,5,1,3,0.034924306,0.9934825897,0,0,0,1,1,0,0.04
47963910,1,2,0.04761904762,2,2,5,0,2,0,0.9924110175,0,0,0,1,1,0,0
14929146,2,2,0.3,2,2,1,2,0,0.004408977,0,0,0,0,0.5,0,1,0.42
18154672,1,2,0.2857142857,2,2,5,0,2,0,0.9977552595,0,0,0,1,1,1,0.67
34240566,1,2,0.04651162791,2,2,3.5,1,1,0.004874109,0.981207311,0,0,0,1,0,0,0
46028083,1,2,0.01265822785,2,2,3.5,2,0,0.0377953275,0,0,0,0,1,0,0,0
10043660,1,2,0.06666666667,2,2,4.5,1,1,0.026975865,0.988939345,0,0,0,1,0,0,0
45679307,1,2,0.1,2,2,3,2,0,0.01000287,0,0,0,0,1,0,0,0
42175362,1,2,0.0243902439,2,2,4,1,1,0.055773437,0.998644888,0,0,0,1,0,0,0
39021910,2,2,0.06666666667,2,2,2.5,2,0,0.002577596,0,0,0,0,1,0,0,0
33717890,1,2,0,2,2,5,2,0,0.153053537,0,0,0,0,1,0,0,0.07
37537321,2,2,0.03571428571,2,2,3.5,2,0,0.1390926755,0,0,0,0,1,0,0,0
17453042,1,3,0.01282051282,3,3,5,1,2,0.002332516,0.948133826,0,0,0,1,1,0,0
15289502,1,2,0.03125,2,2,3.5,2,0,0.015217843,0,0,0,0,1,0,0,0
37565438,1,2,0.0625,2,2,4,2,0,0.0067054935,0,0,0,0,1,0,0,0
32243294,2,2,0.05063291139,2,2,4.5,2,0,0.0123921195,0,0,0,0,1,0,0,0
9062927,2,2,1,2,2,5,0,2,0,0.989279211,0,0,0,1,1,1,0.82
36474207,1,2,0.05128205128,2,2,1.5,2,0,0.003362265,0,0,0,0,0.5,0,0,0
19616341,1,2,0.06,2,2,4,0,2,0,0.986495942,0,0,0,1,1,0,0
13793794,2,2,0.05263157895,2,2,5,1,1,0.005505962,0.994094968,0,0,0,1,0,0,0
45540932,1,2,0.08695652174,2,2,4.5,0,2,0,0.999697894,0,0,0,1,1,0,0.04
31443287,1,2,0,2,2,4,1,1,0.028003849,0.977027059,0,0,0,1,0,0,0
13197539,1,2,0.025,2,2,4,1,1,0.001039269,0.998254955,0,0,0,1,0,0,0
39775963,1,2,0,2,2,2.5,1,1,0.00130452,0.960255861,0,0,0,0.5,0,0,0
23314267,2,2,0.09090909091,2,2,4,0,2,0,0.990879774,0,0,0,1,1,0,0
18101283,2,2,1,2,1,5,0,2,0,0.999647856,0,0,0,0,1,1,1
42634052,1,2,0.1333333333,2,2,5,1,1,0.031379197,0.999335706,0,0,0,1,0,0,0
30087439,2,2,0.08,2,2,3.5,2,0,0.130437063,0,0,0,0,1,0,0,0
49165245,2,2,0.04347826087,2,2,5,1,1,0.008423007,0.987629712,0,0,0,1,0,0,0
19858722,1,2,0.01754385965,2,2,3,2,0,0.2095736715,0,0,0,0,0.5,0,0,0
10081590,2,2,0.0447761194,2,2,4.5,0,2,0,0.9235910175,0,0,0,1,1,0,0
18213358,1,2,0.04166666667,2,2,4.5,1,1,0.002856004,0.897317052,0,0,0,1,0,0,0
43971320,2,2,1,2,2,5,0,2,0,0.999837279,0,0,0,1,1,1,0.9171904762
17191637,1,2,0.07142857143,2,2,4,1,1,0.223565251,0.998351216,0,0,0,1,0,0,0
15723034,2,2,1,2,2,1,2,0,0.002254639,0,0,0,0,1,0,1,0.99
37029767,1,3,0.07659850698,3,3,4.333333333,3,0,0.03334542067,0,0,0,0,1,0,0,0
41459453,1,2,0.03703703704,2,2,5,1,1,0.119652234,0.998366058,0,0,0,1,0,0,0
30901868,1,2,0.008130081301,2,2,2.5,2,0,0.0106293265,0,0,0,0,1,0,0,0
13536204,1,2,0.06,2,2,5,0,2,0,0.996975213,0,0,0,0,1,0,0
10882450,1,2,0.05319148936,2,2,2,2,0,0.006919568,0,0,0,0,1,0,0,0
11073614,1,2,0.08695652174,2,2,4.5,1,1,0.257779926,0.998867869,0,0,0,1,0,0,0
14596362,1,2,0,2,2,5,1,1,0.00269862,0.992103577,0,0,0,0.5,0,0,0
10087751,1,2,0.06896551724,2,2,4,0,2,0,0.998856455,0,0,0,1,1,0,0
20584729,2,2,1,2,2,5,0,2,0,0.998688996,0,0,0,1,1,0,1
43270866,1,2,0.1111111111,2,2,5,0,2,0,0.9855638445,0,0,0,0.5,1,0,0
42133164,2,2,0,2,2,5,0,2,0,0.757233351,0,0,0,1,1,0,0.22
37996192,2,2,0.1739130435,2,2,3,1,1,0.107660182,0.999370396,0,0,0,1,0,0,0
26077654,1,2,0,2,2,2.5,1,1,0.000838494,0.907865286,0,0,0,1,0,0,0
43164943,3,3,0.1666666667,3,3,3,2,1,0.006094269,0.629324257,0,0,0,1,0,0,0.06
18771918,2,2,0.35,2,2,4.5,1,1,0.034754075,0.936445534,0,0,0,1,0,0,0.01
29399442,2,2,0.25,2,2,3.5,1,1,0.001127602,0.99917382,0,0,0,1,0,0,0
46587935,2,4,0.07683397683,4,4,4,0,4,0,0.9855450393,0,0,0,1,1,0,0.02
47267697,1,2,0.05434782609,2,2,5,1,1,0.006168255,0.990868211,0,0,0,1,0,0,0
6283732,1,2,0.04918032787,2,2,5,2,0,0.015136155,0,0,0,0,1,0,0,0
26010499,1,3,0.1131711544,3,3,4.333333333,3,0,0.009173602,0,0,0,0,1,0,0,0
11149549,1,2,0.06882591093,2,2,3,2,0,0.042743493,0,0,0,0,0.5,0,0,0
37102727,2,2,0.1707317073,2,2,5,0,2,0,0.997486651,0,0,0,1,1,0,0
22728075,2,2,0.1111111111,2,2,3,2,0,0.0060562685,0,0,0,0,1,0,0,0
25660462,1,2,0.03703703704,2,2,4,1,1,0.000690472,0.986875296,0,0,0,1,0,0,0
4473762,1.5,3,0.09665423722,3,3,5,3,0,0.1588728533,0,0,0,0,1,0,0,0.04
42798213,1,2,0.06060606061,2,2,4,1,1,0.000782151,0.991527855,0,0,0,1,0,0,0
30100638,1,2,0.08571428571,2,2,4,2,0,0.0238841045,0,0,0,0,1,0,0,0
34924538,2,2,1,2,1,1,2,0,0.001126271,0,0,0,0,0.5,0,0,0.36
11569304,1,2,0.07692307692,2,2,2.5,2,0,0.003748601,0,0,0,0,1,0,0,0
40390770,2,2,0.1296296296,2,2,5,1,1,0.006973111,0.996160746,0,0,0,1,0,0,0
8305201,2,2,0,2,2,5,0,2,0,0.9982991815,0,0,0,0,1,0,0
52307074,1,2,0.02325581395,2,2,3.5,2,0,0.019983221,0,0,0,0,0.5,0,0,0
5453004,1,2,0.04166666667,2,2,2.5,2,0,0.0020611835,0,0,0,0,1,0,0,0
44596634,3,3,0.2313549108,3,3,5,1,2,0.003371305,0.9964266125,0,0,0,1,1,0,0.06
20637443,2,2,1,2,2,5,2,0,0.002617763,0,0,0,0,1,0,1,0.96
43576628,1,2,0,2,2,5,1,1,0.004269112,0.993925273,0,0,0,0.5,0,0,0
45088982,1,2,0.02162162162,2,2,3.5,2,0,0.013988404,0,0,0,0,0.5,0,0,0
52841504,1,2,0,2,2,4,2,0,0.0264311705,0,0,0,0,1,0,0,0
15097381,2,2,0.07692307692,2,2,2.5,2,0,0.03100324,0,0,0,0,1,0,0,0
44789807,2,2,0,2,2,4,0,2,0,0.839343041,0,0,0,1,1,0,0
48349091,1,2,0.05063291139,2,2,3.5,2,0,0.0017456915,0,0,0,0,1,0,0,0
23452859,1,3,0.03441649196,3,3,3.666666667,1,2,0.001607013,0.9609912035,0,0,0,1,1,0,0
15524445,1,2,0,2,2,2.5,2,0,0.002633499,0,0,0,0,1,0,0,0
14752060,2,2,1,2,2,1,2,0,0.004875825,0,0,0,0,1,0,1,0.99
29028272,1,2,0.12,2,2,4.5,0,2,0,0.974882394,0,0,0,1,1,0,0
31348112,1,2,0.05555555556,2,2,5,0,2,0,0.937593758,0,0,0,1,1,0,0
39972813,1,4,0.1220923521,4,4,4.75,1,3,0.030364422,0.9949193993,0,0,0,1,1,0,0.03
29358049,1,2,0.02777777778,2,2,4.5,2,0,0.1727232545,0,0,0,0,1,0,0,0
24051441,1,3,0.05524707996,3,3,3.666666667,2,1,0.099267041,0.957623899,0,0,0,1,0,0,0
32176125,2,2,0,2,2,4.5,0,2,0,0.9727546875,0,0,0,1,1,0,0.01
50393317,3,3,0.04047619048,3,3,5,1,2,0.005929472,0.999174118,0,0,0,1,1,0,0.02
28394395,1,2,0.1379310345,2,2,2.5,1,1,0.000470799,0.679656267,0,0,0,1,0,0,0
45603769,2,2,0.0701754386,2,2,5,0,2,0,0.6841696505,0,0,0,0.5,1,0,0.06
19384573,2,2,0,2,2,4,1,1,0.004179069,0.929815948,0,0,0,1,0,0,0
20066450,1,5,0.1796459577,5,5,5,4,1,0.01993781525,0.992148995,0,0,0,0.4,0,0,0.57
18667460,1,2,0,2,2,3,1,1,0.00130986,0.964146733,0,0,0,1,0,0,0
13632928,1.5,3,0.2892295043,3,3,4.333333333,2,1,0.009964967,0.990456164,0,0,0,1,0,0,0.02
45005789,2,2,0.05555555556,2,2,5,1,1,0.003120644,0.765537798,0,0,0,1,0,0,0
18634195,2,2,0.04444444444,2,2,5,0,2,0,0.993672043,0,0,0,1,1,0,0
16232922,1,2,0.1098039216,2,2,5,2,0,0.007364149,0,0,0,0,1,0,0,0
18314689,2,2,0.02777777778,2,2,4,1,1,0.086323515,0.998515785,0,0,0,1,0,0,0
46967064,1,2,0.03389830508,2,2,3.5,1,1,0.002919112,0.999871135,0,0,0,1,0,0,0
13755468,1,2,0,2,2,1.5,2,0,0.0024041515,0,0,0,0,1,0,0,0
22376113,2,2,0.08,2,2,4,0,2,0,0.8656493425,0,0,0,1,1,0,0
9004928,2,2,0.05263157895,2,2,5,0,2,0,0.918628842,0,0,0,0,1,0,0
41922617,1,4,0.06561085973,4,4,4,3,1,0.0325244,0.998245955,0,0,0,1,0,0,0
17094506,2,2,0.05172413793,2,2,5,2,0,0.082538852,0,0,0,0,1,0,0,0
36746052,1,3,0.0436529962,3,3,5,2,1,0.011418466,0.903687179,0,0,0,1,0,0,0
53077882,2,2,0.046875,2,2,4.5,2,0,0.05356124,0,0,0,0,1,0,0,0
19047824,2,2,0.05263157895,2,2,5,1,1,0.018308332,0.949288368,0,0,0,1,0,0,0
12446584,1,2,0.04166666667,2,2,4,1,1,0.000537879,0.99683553,0,0,0,1,0,0,0
37490272,2,2,0.03846153846,2,2,5,0,2,0,0.9966737625,0,0,0,1,1,0,0
44366089,2,2,0.2105263158,2,2,3.5,2,0,0.1313789565,0,0,0,0,1,0,0,0
38203160,2,2,0.07368421053,2,2,3.5,2,0,0.027714954,0,0,0,0,1,0,0,0
17893871,2,2,0.02222222222,2,2,4,1,1,0.062279861,0.936004996,0,0,0,1,0,0,0
25535864,1,2,0.03773584906,2,2,5,2,0,0.1978627985,0,0,0,0,0.5,0,0,0.01
43134079,2,2,0.1052631579,2,2,5,0,2,0,0.9712623655,0,0,0,1,1,0,0
15068086,1,2,0.02040816327,2,2,5,1,1,0.014525003,0.995572567,0,0,0,1,0,0,0
14511510,1,2,0,2,2,5,0,2,0,0.8664933445,0,0,0,1,1,0,0
29158549,1,2,0.0206185567,2,2,4.5,1,1,0.002653857,0.993064225,0,0,0,1,0,0,0
20403976,2,2,0.05882352941,2,2,3.5,1,1,0.000760804,0.999837041,0,0,0,1,0,0,0
25451070,3,3,0.07037795993,3,3,5,1,2,0.011685792,0.949775189,0,0,0,1,1,0,0.02
29523441,2,2,0.725,2,2,1,2,0,0.00039667,0,0,0,0,1,0,1,0.45
40621601,2,2,0.01801801802,2,2,5,1,1,0.002463252,0.703159571,0,0,0,0,0,0,0.01
47336367,1,2,0.06557377049,2,2,3,1,1,0.002348204,0.971038878,0,0,0,1,0,0,0
23676720,1,2,0.1,2,2,3,1,1,0.003735184,0.998768151,0,0,0,1,0,0,0
34232032,1,2,0.04166666667,2,2,3.5,1,1,0.000824611,0.999487877,0,0,0,1,0,0,0
28412216,2,2,0.04545454545,2,2,4,1,1,0.000950799,0.999509454,0,0,0,1,0,0,0
6245153,2,2,0.1111111111,2,2,4.5,0,2,0,0.989354879,0.5,0,0,1,1,0,0
21537826,1,2,0,2,2,4.5,0,2,0,0.99405396,0,0,0,1,1,0,0
18189611,2,2,0.05,2,2,4.5,1,1,0.007005292,0.99394834,0,0,0,1,0,0,0
52689395,1,2,0,2,2,5,1,1,0.186446905,0.996935248,0,0,0,1,0,0,0
34192291,2,2,0.03333333333,2,2,4.5,2,0,0.0030024995,0,0,0,0,1,0,0,0
33350633,2,2,0.07142857143,2,2,3,1,1,0.001270512,0.998541117,0,0,0,1,0,0,0
34715228,1,2,0,2,2,4.5,0,2,0,0.996252954,0,0,0,1,1,0,0
47845286,2,2,0.05405405405,2,2,4,2,0,0.2543716275,0,0,0,0,1,0,0,0.02
49665830,1,2,0.04347826087,2,2,5,1,1,0.004006532,0.999073505,0,0,0,1,0,0,0
41418296,2,2,0.09090909091,2,2,5,0,2,0,0.9977391955,0,0,0,1,1,0,0
41395830,1,2,0.08108108108,2,2,5,1,1,0.049532328,0.998234153,0,0,0,1,0,0,0
10240419,1,2,0.02887139108,2,2,3.5,1,1,0.00347457,0.994254529,0,0,0,0.5,0,0,0
23566839,2,2,0.08823529412,2,2,3.5,2,0,0.0324122625,0,0,0,0,1,0,0,0
29692898,1,2,0.08771929825,2,2,4.5,1,1,0.166125387,0.763554275,0,0,0,1,0,0,0
19825864,1,2,0.02976190476,2,2,3,2,0,0.0138762125,0,0,0,0,1,0,0,0
21188213,2,2,0.02380952381,2,2,5,2,0,0.0212679525,0,0,0,0,1,0,0,0
41871010,2,2,0.08695652174,2,2,5,1,1,0.041247051,0.999033809,0,0,0,1,0,0,0
19248570,1,2,0.1111111111,2,2,4.5,1,1,0.030712986,0.917810678,0,0,0,1,0,0,0
4876953,2,2,0.1333333333,2,2,4,0,2,0,0.9766005875,0,0,0,1,1,0,0.01
17660440,2,2,0.02702702703,2,2,3,1,1,0.006564694,0.677909672,0,0,0,1,0,0,0
37307540,1,2,0.01818181818,2,2,5,1,1,0.013997341,0.914182007,0,0,0,1,0,0,0
20791101,1.333333333,4,0.0209285092,4,4,4.75,4,0,0.01558623475,0,0.25,0,0,0.75,0,0,0
22052977,1,2,0.4,2,2,5,0,2,0,0.998866707,0,0,0,1,1,0,0.1375
20153620,1,2,0,2,2,3.5,1,1,0.00307066,0.998417377,0,0,0,1,0,0,0
10595036,1,2,0.06153846154,2,2,4.5,2,0,0.016273457,0,0,0,0,1,0,0,0
49982252,1,2,0.05426356589,2,2,3.5,2,0,0.0343056985,0,0,0,0,1,0,0,0
50276260,1,2,0.1,2,2,5,2,0,0.0311597375,0,0,0,0,1,0,0,0
45039457,1,2,0.06666666667,2,2,3.5,1,1,0.015628075,0.996722877,0,0,0,1,0,0,0
10750079,1,2,0.03448275862,2,2,4,1,1,0.000300335,0.999811113,0,0,0,1,0,0,0
46369781,1,3,0.2212816423,3,3,4.666666667,1,2,0.096609876,0.913736284,0,0,0,1,1,0,0
5393371,2,2,0.1007751938,2,2,4,0,2,0,0.7474452555,0,0,0,1,1,0,0
8282048,2,2,0.2380952381,2,2,5,0,2,0,0.9710735975,0,0,0,1,1,0,0
12616747,1,3,0.0306122449,3,3,2.666666667,2,1,0.006403564,0.779755771,0,0,0,1,0,0,0
9940621,1,2,0,2,2,4.5,2,0,0.0147488495,0,0,0,0,1,0,0,0
43148130,2,2,0,2,2,5,1,1,0.001500835,0.999734342,0,0,0,1,0,0,0.02
17469553,1,2,0,2,2,5,1,1,0.035532299,0.995365381,0,0,0,1,0,0,0
28354677,1,2,0.05,2,2,4,1,1,0.044812173,0.978408694,0,0,0,1,0,0,0
52499418,1.5,3,0.01474358974,3,3,5,2,1,0.013403809,0.981397748,0,0,0,1,0,0,0
10728398,1,2,0,2,2,3.5,1,1,0.00142227,0.903669536,0,0,0,0.5,0,0,0
12460377,2,2,1,2,2,1,2,0,0.001223715,0,0,0,0,0,0,1,1
15983964,2,2,0.0253164557,2,2,4.5,1,1,0.029616291,0.853275895,0,0,0,1,0,0,0
37183016,1,2,0.01515151515,2,2,4.5,1,1,0.001746251,0.983986616,0,0,0,0,0,0,0
26614874,2,2,0.8571428571,2,1,5,0,2,0,0.9988564255,0,0,0,1,1,0,0.27
44518759,2,2,0,2,2,5,1,1,0.12021476,0.784562171,0,0,0,1,0,0,0.02
19989708,2,2,0.2258064516,2,2,5,0,2,0,0.995488495,0,0,0,1,1,0,0
23734025,1,2,0.03571428571,2,2,5,1,1,0.010543105,0.993347347,0,0,0,1,0,0,0
11799281,1,2,0.01470588235,2,2,5,1,1,0.003877706,0.757626712,0,0,0,1,0,0,0
41369886,2,2,0.04761904762,2,2,5,1,1,0.009636474,0.853921175,0,0,0,1,0,0,0
16873375,1,3,0.01487016908,3,3,4.666666667,1,2,0.002577536,0.797967494,0,0,0,1,1,0,0
12593262,1.5,3,0.04602482093,3,3,4.333333333,3,0,0.02614438567,0,0,0,0,1,0,0,0
16329563,1,2,0.064,2,2,4,2,0,0.0023578005,0,0,0,0,1,0,0,0
53050826,1,2,0.02083333333,2,2,3.5,2,0,0.0050913325,0,0,0,0,1,0,0,0
48210610,2,2,0.4444444444,2,2,4,0,2,0,0.9985722305,0,0,0,1,1,0,0.13
11260819,1,2,0.04310344828,2,2,4.5,1,1,0.019720433,0.999827743,0,0,0,0.5,0,0,0.03
42474464,1,2,0.06730769231,2,2,4.5,1,1,0.017673645,0.995563149,0,0,0,1,0,0,0
32974995,2,2,0.05,2,2,4.5,2,0,0.175123792,0,0,0,0,1,0,0,0
22192178,1,2,0.03846153846,2,2,4,1,1,0.054642387,0.996641874,0,0,0,1,0,0,0
17813187,1,2,0.1,2,2,5,1,1,0.012046983,0.986986935,0,0,0,1,0,0,0
30202801,2,2,0.04545454545,2,2,4.5,1,1,0.001339291,0.982106626,0,0,0,1,0,0,0
14663938,1,2,0.1967213115,2,2,4.5,1,1,0.035761494,0.981163561,0,0,0,1,0,0,0
44445588,1,2,0,2,2,3,1,1,0.000831412,0.999414802,0,0,0,1,0,0,0
25098701,1,2,0,2,2,4,1,1,0.00236162,0.99905616,0,0,0,0.5,0,0,0
15402477,2,2,0.05555555556,2,2,1,2,0,0.0019694785,0,0,0,0,1,0,0,0.11
31093817,1,2,0.04444444444,2,2,2,1,1,0.023506289,0.857768059,0,0,0,1,0,0,0
23664373,2,2,0.01923076923,2,2,4.5,2,0,0.207595196,0,0,0,0,1,0,0,0
20406090,1,2,0.04,2,2,4,1,1,0.023387989,0.562611878,0,0,0,1,0,0,0
17927164,1,2,0.01694915254,2,2,3.5,1,1,0.00187716,0.981415212,0,0,0,1,0,0,0
42346042,1.5,3,0.02666666667,3,3,5,0,3,0,0.9927963813,0,0,0,1,1,0,0.04
50791299,1,2,0.05194805195,2,2,5,1,1,0.386288553,0.927608728,0,0,0,0.5,0,0,0
24427977,1,2,0.01960784314,2,2,5,0,2,0,0.989466339,0,0,0,1,1,0,0
12283677,1,2,0.07142857143,2,2,2.5,1,1,0.003176374,0.519984782,0,0,0,1,0,0,0
22986507,1,2,0.009803921569,2,2,3,2,0,0.057163523,0,0,0,0,1,0,0,0
20892020,3,3,0.4871794872,3,3,5,1,2,0.072456874,0.99849689,0,0,0,1,1,0,0.35
40453960,1,2,0,2,2,5,1,1,0.430392414,0.999553382,0,0,0,1,0,0,0
14356223,2,2,0.1818181818,2,1,4,1,1,0.045428947,0.975757658,0,0,0,1,0,0,0
11179509,3,3,0.106601284,3,3,5,0,3,0,0.994977693,0,0,0,1,1,0,0.06
45275707,2,2,0.02941176471,2,2,4,1,1,0.018742997,0.999446929,0,0,0,1,0,0,0
15006748,2,2,0.1578947368,2,2,4,2,0,0.1959411125,0,0,0,0,1,0,0,0.01
14621840,2,2,0.08219178082,2,2,5,0,2,0,0.968501568,0,0,0,1,1,0,0
23746758,1,2,0.08823529412,2,2,3.5,1,1,0.021274535,0.995980144,0,0,0,1,0,0,0
10497685,1.5,3,0.04666666667,3,3,5,0,3,0,0.997432232,0,0,0,1,1,0,0.01
10182984,2,2,0.03333333333,2,2,4,1,1,0.00044985,0.999163628,0,0,0,1,0,0,0
29424921,1,2,0.07272727273,2,2,5,0,2,0,0.986728877,0,0,0,1,1,0,0
39309322,1,2,0.03448275862,2,2,4.5,1,1,0.005640817,0.99612987,0,0,0,1,0,0,0
21348886,1,3,0.07142857143,3,3,4,3,0,0.1680213523,0,0,0,0,1,0,0,0
42530553,1,2,0.01923076923,2,2,5,1,1,0.047831468,0.999753177,0,0,0,1,0,0,0
36412702,2,2,1,2,2,5,0,2,0,0.952968895,0,0,0,1,1,1,1
8953879,4,4,0.3051282051,4,4,4,1,3,0.000272598,0.998672525,0,0,0,0,1,1,0.85
20227267,2,2,0.1891891892,2,2,5,0,2,0,0.7119542065,0,0,0,1,1,0,0
51206818,1,2,0.04109589041,2,2,5,1,1,0.0148617,0.996861219,0,0,0,1,0,0,0
51240582,1,2,0.06060606061,2,2,3,2,0,0.010229837,0,0,0,0,1,0,0,0
50960516,1,2,0,2,2,4,1,1,0.002652091,0.985320628,0,0,0,1,0,0,0
26657312,1,2,0.0625,2,2,2.5,2,0,0.000314322,0,0,0,0,1,0,0,0
18961907,1,2,0.02127659574,2,2,4,2,0,0.00858244,0,0,0,0,1,0,0,0
22416189,2,2,0.01268498943,2,2,4.5,1,1,0.002911216,0.999516487,0.5,0,0,1,0,0,0
52249195,1,2,0.06451612903,2,2,5,1,1,0.059283301,0.95643419,0,0,0,1,0,0,0
14626095,2,2,0.2119205298,2,2,5,0,2,0,0.752614528,0,0,0,1,1,0,0
11027200,2,2,0,2,2,2,2,0,0.000655928,0,0,0,0,1,0,0,0
23116170,1,2,0.05714285714,2,2,4,0,2,0,0.958944112,0,0,0,1,1,0,0
45584801,1.5,3,0.06387921022,3,3,3.666666667,3,0,0.01577610633,0,0,0,0,1,0,0,0
49120619,1.5,3,0.25,3,3,2.333333333,3,0,0.00302861,0,0,0,0,1,0,0,0.05
5963199,1,2,0.1428571429,2,2,3.5,2,0,0.0271430295,0,0,0,0,0,0,0,0
19159820,1,2,0.0487804878,2,2,1,2,0,0.006492049,0,0,0,0,1,0,0,0
